l,l1,p,a,a1,u,u1,id
Evangelisches Schulzentrum,Evangelisches Schulzentrum Leipzig Grundschule - Mittelschule - Gymnasium   (Schule in freier Trägerschaft),4107,"Leipzig, Schletterstraße 7",Schletterstraße 7 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/EvangelischesSchulzentrum,http://jedeschule.de/SN-4440558-0,SN-4440558-0
Evangelisches Schulzentrum,Evangelisches Schulzentrum Leipzig Grundschule - Mittelschule - Gymnasium   (Schule in freier Trägerschaft),4107,"Leipzig, Schletterstraße 7",Schletterstraße 7 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/EvangelischesSchulzentrum,http://jedeschule.de/SN-4440558-0,SN-4440558-0
TÜV Oberschule Leipzig,Petrischule - Oberschule der Stadt Leipzig,4107,"Leipzig, Paul-Gruner-Straße 59",Paul-Gruner-Straße 50 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/TUEV-OS,http://jedeschule.de/SN-4431284-0,SN-4431284-0
TÜV Oberschule Leipzig,Petrischule - Oberschule der Stadt Leipzig,4107,"Leipzig, Paul-Gruner-Straße 59",Paul-Gruner-Straße 50 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/TUEV-OS,http://jedeschule.de/SN-4431284-0,SN-4431284-0
Petri-Oberschule,Petrischule - Oberschule der Stadt Leipzig,4107,"Leipzig, Paul-Gruner-Straße 50",Paul-Gruner-Straße 50 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Petri-OS,http://jedeschule.de/SN-4431284-0,SN-4431284-0
Petri-Oberschule,Petrischule - Oberschule der Stadt Leipzig,4107,"Leipzig, Paul-Gruner-Straße 50",Paul-Gruner-Straße 50 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Petri-OS,http://jedeschule.de/SN-4431284-0,SN-4431284-0
Schule am Floßplatz,Schule am Floßplatz - Grundschule der Stadt Leipzig,4107,"Leipzig, Hohe Straße 45",Hohe Straße 45 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Flossplatz-GS,http://jedeschule.de/SN-4412177-0,SN-4412177-0
Schule am Floßplatz,Schule am Floßplatz - Grundschule der Stadt Leipzig,4107,"Leipzig, Hohe Straße 45",Hohe Straße 45 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Flossplatz-GS,http://jedeschule.de/SN-4412177-0,SN-4412177-0
Bildungsakademie Dresden,Schule am Floßplatz - Grundschule der Stadt Leipzig,4107,"Leipzig, Hohe Straße 9",Hohe Straße 45 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BildungsakademieDresden,http://jedeschule.de/SN-4412177-0,SN-4412177-0
Bildungsakademie Dresden,Schule am Floßplatz - Grundschule der Stadt Leipzig,4107,"Leipzig, Hohe Straße 9",Hohe Straße 45 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BildungsakademieDresden,http://jedeschule.de/SN-4412177-0,SN-4412177-0
Evangelisches Schulzentrum,"Evangelisches Schulzentrum Leipzig, Grundschule    (Schule in freier Trägerschaft)",4107,"Leipzig, Schletterstraße 7",Schletterstraße 7 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/EvangelischesSchulzentrum,http://jedeschule.de/SN-4410056-0,SN-4410056-0
Evangelisches Schulzentrum,"Evangelisches Schulzentrum Leipzig, Grundschule    (Schule in freier Trägerschaft)",4107,"Leipzig, Schletterstraße 7",Schletterstraße 7 04107 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/EvangelischesSchulzentrum,http://jedeschule.de/SN-4410056-0,SN-4410056-0
Thomasschule zu Leipzig,Alumnat der Thomasschule-Gymnasium der Stadt Leipzig,4109,"Leipzig, Hillerstraße 7",Hillerstraße 7 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Thomas-Gym,http://jedeschule.de/SN-4490568-0,SN-4490568-0
Thomasschule zu Leipzig,Alumnat der Thomasschule-Gymnasium der Stadt Leipzig,4109,"Leipzig, Hillerstraße 7",Hillerstraße 7 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Thomas-Gym,http://jedeschule.de/SN-4490568-0,SN-4490568-0
WBS Training Schulen gGmbH,"Fachschule, Fachbereich Sozialwesen, Fachrichtung Sozialpädagogik  (Schule in freier Trägerschaft)",4109,"Leipzig, Brühl 67",Am Brühl 67 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/WBS-Schule,http://jedeschule.de/SN-4452744-0,SN-4452744-0
WBS Training Schulen gGmbH,"Fachschule, Fachbereich Sozialwesen, Fachrichtung Sozialpädagogik  (Schule in freier Trägerschaft)",4109,"Leipzig, Brühl 67",Am Brühl 67 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/WBS-Schule,http://jedeschule.de/SN-4452744-0,SN-4452744-0
WBS Training Schulen gGmbH,Berufsfachschule für Altenpflege    (Schule in freier Trägerschaft),4109,"Leipzig, Brühl 67",Am Brühl 67 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/WBS-Schule,http://jedeschule.de/SN-4451969-0,SN-4451969-0
WBS Training Schulen gGmbH,Berufsfachschule für Altenpflege    (Schule in freier Trägerschaft),4109,"Leipzig, Brühl 67",Am Brühl 67 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/WBS-Schule,http://jedeschule.de/SN-4451969-0,SN-4451969-0
WBS Training Schulen gGmbH,Berufsfachschule für Sozialwesen der WBS TRAINING SCHULEN gGMbH   (Schule in freier Trägerschaft),4109,"Leipzig, Brühl 67",Am Brühl 67 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/WBS-Schule,http://jedeschule.de/SN-4452819-0,SN-4452819-0
WBS Training Schulen gGmbH,Berufsfachschule für Sozialwesen der WBS TRAINING SCHULEN gGMbH   (Schule in freier Trägerschaft),4109,"Leipzig, Brühl 67",Am Brühl 67 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/WBS-Schule,http://jedeschule.de/SN-4452819-0,SN-4452819-0
Thomasschule zu Leipzig,Thomasschule - Gymnasium der Stadt Leipzig,4109,"Leipzig, Hillerstraße 7",Hillerstraße 7 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Thomas-Gym,http://jedeschule.de/SN-4440368-0,SN-4440368-0
Thomasschule zu Leipzig,Thomasschule - Gymnasium der Stadt Leipzig,4109,"Leipzig, Hillerstraße 7",Hillerstraße 7 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Thomas-Gym,http://jedeschule.de/SN-4440368-0,SN-4440368-0
Landesgymnasium für Sport Leipzig,Sächsisches Landesgymnasium für Sport Leipzig,4109,"Leipzig, Marschnerstraße 30",Marschnerstraße 30 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Sport-Gym,http://jedeschule.de/SN-4050035-0,SN-4050035-0
Landesgymnasium für Sport Leipzig,Sächsisches Landesgymnasium für Sport Leipzig,4109,"Leipzig, Marschnerstraße 30",Marschnerstraße 30 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Sport-Gym,http://jedeschule.de/SN-4050035-0,SN-4050035-0
Lessingschule,Lessingschule - Grundschule der Stadt Leipzig,4109,"Leipzig, Lessingstraße 27",Lessingstraße 25-27 04109 Leipzig OT Zentrum-West,http://leipzig-data.de/Data/Schule/Lessing-GS,http://jedeschule.de/SN-4412268-0,SN-4412268-0
Lessingschule,Lessingschule - Grundschule der Stadt Leipzig,4109,"Leipzig, Lessingstraße 27",Lessingstraße 25-27 04109 Leipzig OT Zentrum-West,http://leipzig-data.de/Data/Schule/Lessing-GS,http://jedeschule.de/SN-4412268-0,SN-4412268-0
Anna-Magdalena-Bach-Schule,Anna-Magdalena-Bach-Schule -  Grundschule der Stadt Leipzig,4109,"Leipzig, Manetstraße 8",Manetstraße 8 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/AM-Bach-GS,http://jedeschule.de/SN-4412284-0,SN-4412284-0
Anna-Magdalena-Bach-Schule,Anna-Magdalena-Bach-Schule -  Grundschule der Stadt Leipzig,4109,"Leipzig, Manetstraße 8",Manetstraße 8 04109 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/AM-Bach-GS,http://jedeschule.de/SN-4412284-0,SN-4412284-0
Carl-von-Linné-Schule,Lindenhofschule -  Schule für geistig Behinderte der Stadt Leipzig,4129,"Leipzig, Delitzscher Straße 110",Delitzscher Straße 110 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Linne-GS,http://jedeschule.de/SN-4420378-0,SN-4420378-0
Carl-von-Linné-Schule,Lindenhofschule -  Schule für geistig Behinderte der Stadt Leipzig,4129,"Leipzig, Delitzscher Straße 110",Delitzscher Straße 110 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Linne-GS,http://jedeschule.de/SN-4420378-0,SN-4420378-0
St. Georg Klinikum,Lindenhofschule -  Schule für geistig Behinderte der Stadt Leipzig,4129,"Leipzig, Delitzscher Straße 141",Delitzscher Straße 110 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Berufsschule-St.GeorgKlinikum,http://jedeschule.de/SN-4420378-0,SN-4420378-0
St. Georg Klinikum,Lindenhofschule -  Schule für geistig Behinderte der Stadt Leipzig,4129,"Leipzig, Delitzscher Straße 141",Delitzscher Straße 110 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Berufsschule-St.GeorgKlinikum,http://jedeschule.de/SN-4420378-0,SN-4420378-0
Berufliches Schulzentrum 7 der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450128-0,SN-4450128-0
Berufliches Schulzentrum 7 der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450128-0,SN-4450128-0
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450128-0,SN-4450128-0
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450128-0,SN-4450128-0
Berufliches Schulzentrum 7 der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450128-1,SN-4450128-1
Berufliches Schulzentrum 7 der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450128-1,SN-4450128-1
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450128-1,SN-4450128-1
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450128-1,SN-4450128-1
Berufliches Schulzentrum 7 der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450128-2,SN-4450128-2
Berufliches Schulzentrum 7 der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450128-2,SN-4450128-2
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450128-2,SN-4450128-2
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Berufliches Schulzentrum 7 Elektrotechnik der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 8 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450128-2,SN-4450128-2
Berufliches Schulzentrum 7 der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450193-0,SN-4450193-0
Berufliches Schulzentrum 7 der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450193-0,SN-4450193-0
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450193-0,SN-4450193-0
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450193-0,SN-4450193-0
Berufliches Schulzentrum 7 der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450193-1,SN-4450193-1
Berufliches Schulzentrum 7 der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450193-1,SN-4450193-1
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450193-1,SN-4450193-1
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450193-1,SN-4450193-1
Berufliches Schulzentrum 7 der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450193-2,SN-4450193-2
Berufliches Schulzentrum 7 der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 8",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/BSZ7,http://jedeschule.de/SN-4450193-2,SN-4450193-2
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450193-2,SN-4450193-2
Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,Susanna-Eger-Schule - Berufliches Schulzentrum der Stadt Leipzig,4129,"Leipzig, An der Querbreite 6",An der Querbreite 6 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Susanna-Eger-Schule,http://jedeschule.de/SN-4450193-2,SN-4450193-2
Berufsbildungsinstitut und Sozialpflegeschulen Heimerer GmbH,Berufsfachschule für Pflegehilfe    (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7B",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Heimerer-Berufsschule,http://jedeschule.de/SN-4452405-0,SN-4452405-0
Berufsbildungsinstitut und Sozialpflegeschulen Heimerer GmbH,Berufsfachschule für Pflegehilfe    (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7B",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Heimerer-Berufsschule,http://jedeschule.de/SN-4452405-0,SN-4452405-0
Europäisches Bildungswerk für Beruf und Gesellschaft e.V.,Berufsfachschule für Pflegehilfe    (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/EuropaeischesBildungswerkBerufundGesellschaft,http://jedeschule.de/SN-4452405-0,SN-4452405-0
Europäisches Bildungswerk für Beruf und Gesellschaft e.V.,Berufsfachschule für Pflegehilfe    (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/EuropaeischesBildungswerkBerufundGesellschaft,http://jedeschule.de/SN-4452405-0,SN-4452405-0
Berufsbildungsinstitut und Sozialpflegeschulen Heimerer GmbH,Fachschule für Sozialwesen Fachrichtung Sozialpädagogik   (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7B",Hohmannstraße 7b 04129 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Heimerer-Berufsschule,http://jedeschule.de/SN-4451514-0,SN-4451514-0
Berufsbildungsinstitut und Sozialpflegeschulen Heimerer GmbH,Fachschule für Sozialwesen Fachrichtung Sozialpädagogik   (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7B",Hohmannstraße 7b 04129 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Heimerer-Berufsschule,http://jedeschule.de/SN-4451514-0,SN-4451514-0
Europäisches Bildungswerk für Beruf und Gesellschaft e.V.,Fachschule für Sozialwesen Fachrichtung Sozialpädagogik   (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7",Hohmannstraße 7b 04129 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/EuropaeischesBildungswerkBerufundGesellschaft,http://jedeschule.de/SN-4451514-0,SN-4451514-0
Europäisches Bildungswerk für Beruf und Gesellschaft e.V.,Fachschule für Sozialwesen Fachrichtung Sozialpädagogik   (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7",Hohmannstraße 7b 04129 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/EuropaeischesBildungswerkBerufundGesellschaft,http://jedeschule.de/SN-4451514-0,SN-4451514-0
Berufsbildungsinstitut und Sozialpflegeschulen Heimerer GmbH,Fachschule für Sozialwesen des Europäischen Bildungswerks für Beruf und Gesellschaft e.V. Fachrichtungen Heilerziehungspflege und Sozialpädagogik (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7B",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Heimerer-Berufsschule,http://jedeschule.de/SN-4451654-0,SN-4451654-0
Berufsbildungsinstitut und Sozialpflegeschulen Heimerer GmbH,Fachschule für Sozialwesen des Europäischen Bildungswerks für Beruf und Gesellschaft e.V. Fachrichtungen Heilerziehungspflege und Sozialpädagogik (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7B",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/Heimerer-Berufsschule,http://jedeschule.de/SN-4451654-0,SN-4451654-0
Europäisches Bildungswerk für Beruf und Gesellschaft e.V.,Fachschule für Sozialwesen des Europäischen Bildungswerks für Beruf und Gesellschaft e.V. Fachrichtungen Heilerziehungspflege und Sozialpädagogik (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/EuropaeischesBildungswerkBerufundGesellschaft,http://jedeschule.de/SN-4451654-0,SN-4451654-0
Europäisches Bildungswerk für Beruf und Gesellschaft e.V.,Fachschule für Sozialwesen des Europäischen Bildungswerks für Beruf und Gesellschaft e.V. Fachrichtungen Heilerziehungspflege und Sozialpädagogik (Schule in freier Trägerschaft),4129,"Leipzig, Hohmannstraße 7",Hohmannstraße 7 04129 Leipzig OT Eutritzsch,http://leipzig-data.de/Data/Schule/EuropaeischesBildungswerkBerufundGesellschaft,http://jedeschule.de/SN-4451654-0,SN-4451654-0
